0.000000000000000000e+00
2.370082965984114498e+00
3.999315970953672750e+00
6.385114457879462968e+00
7.393880630904855700e+00
8.501786716888183548e+00
9.923337504396958053e+00
8.891806051273608347e+00
8.557112189878171904e+00
8.434688312156092493e+00
1.042012685114863046e+01
1.246428616190292082e+01
1.547995269707472055e+01
1.504286745051905427e+01
1.165682235562193725e+01
1.769517409564640431e+01
1.659753612756488650e+01
1.500511236841514595e+01
2.030383719629819694e+01
1.975497873670326499e+01
2.233305116867297357e+01
2.650319974924031285e+01
2.433941037333279311e+01
3.040782933811436806e+01
2.788080353842608616e+01
3.016415277053224742e+01
2.852957597960602598e+01
3.386267073865577260e+01
3.119196590725126583e+01
3.264520125981366760e+01
3.530801996537746845e+01
3.791971625666834456e+01
3.779299828753623558e+01
3.845767753604918227e+01
3.991046969796132515e+01
4.120868305682235899e+01
4.665373619360237001e+01
4.230994790748646750e+01
4.337923492507323431e+01
4.973785609509875627e+01
4.687144436768262068e+01
4.875103414344026476e+01
5.178701738953554923e+01
5.903072614544829122e+01
5.619255865936359839e+01
6.131424471558777611e+01
5.501494523055303887e+01
5.976725862284015989e+01
6.293741156632793121e+01
6.288572535268448860e+01
6.007045140450891552e+01
6.118783679635077277e+01
7.139527844957342495e+01
6.638306973066059413e+01
6.678255340505006643e+01
6.622377816829009589e+01
7.387220299567590587e+01
7.154715821676751375e+01
7.295160421541945084e+01
7.765787808153716298e+01
7.657104098704341766e+01
7.886026257210154711e+01
7.722722750582386197e+01
7.888342645110128615e+01
7.871711493529608106e+01
8.210107363271757208e+01
8.747309972888244545e+01
9.278505627189483107e+01
8.447567240360919527e+01
9.061718714782939799e+01
9.207102558905675949e+01
8.133769950557541506e+01
9.272516663254019420e+01
9.368693408029119496e+01
9.544400687389105542e+01
1.037982043976557094e+02
9.838899382778078007e+01
9.882277468347909632e+01
9.900621574379961487e+01
9.944406945783408958e+01
1.071141282566508011e+02
1.069290756064066272e+02
1.050310926265509579e+02
1.054211381809859347e+02
1.137671652213841611e+02
1.087500191211741623e+02
1.125764414415951222e+02
1.205751620572873435e+02
1.151404648676894453e+02
1.173908412719911638e+02
1.184827223109090824e+02
1.148993248714810562e+02
1.121545688629567081e+02
